date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,shortwave_radiation_sum
2011-02-26,13.7,20.0,9.8,80,0.0,12.8,16.15
2011-02-27,12.3,17.0,8.2,70,0.0,12.3,17.1
2011-02-28,9.5,14.5,4.9,65,0.0,10.2,16.3
2011-03-01,9.0,14.0,5.3,56,0.0,12.9,17.2
2011-03-02,8.9,14.5,4.6,57,0.0,11.2,15.72
2011-03-03,8.9,13.8,4.5,59,0.0,9.9,16.66
2011-03-04,7.5,11.7,3.7,66,0.5,10.4,16.6
2011-03-05,8.2,13.0,4.8,84,10.8,15.9,8.51
2011-03-06,10.4,15.6,6.3,78,3.6,11.8,14.59
2011-03-07,11.9,17.4,7.1,71,0.2,12.6,15.97
2011-03-08,10.6,12.3,9.4,80,6.3,17.1,6.39
2011-03-09,11.6,15.5,8.9,76,0.1,17.8,12.05
2011-03-10,12.4,17.7,8.9,73,0.6,13.9,16.24
2011-03-11,11.6,14.2,9.6,77,6.3,14.2,9.52
2011-03-12,11.3,15.3,8.5,87,6.6,8.9,12.48
2011-03-13,9.7,12.8,7.1,92,8.8,7.7,7.03
2011-03-14,9.8,11.8,8.5,89,12.0,9.8,4.38
2011-03-15,9.7,13.4,5.7,74,0.1,9.4,14.37
2011-03-16,9.8,15.1,3.3,77,0.0,13.4,15.06
2011-03-17,11.9,16.5,8.4,80,0.0,13.0,12.61
2011-03-18,12.1,19.9,4.9,79,0.0,6.7,20.45
2011-03-19,14.5,21.9,8.0,68,0.0,6.5,21.38
2011-03-20,15.6,23.0,8.9,65,0.0,8.1,21.36
2011-03-21,15.2,21.2,9.9,64,0.0,8.8,20.8
2011-03-22,13.8,18.0,10.4,63,0.0,16.5,19.71
2011-03-23,12.3,16.7,8.0,59,0.1,21.2,19.07
2011-03-24,13.8,18.9,10.0,75,6.1,12.9,12.81
2011-03-25,14.7,19.5,11.0,77,2.6,11.0,15.02
2011-03-26,12.9,17.3,9.5,87,2.9,12.9,11.91
2011-03-27,12.2,16.2,9.1,80,0.9,15.0,13.14
2011-03-28,12.5,15.4,9.0,86,3.7,10.7,10.04
2011-03-29,13.6,18.7,10.6,80,0.1,9.5,18.73
2011-03-30,14.0,20.4,8.1,80,0.0,8.7,18.52
2011-03-31,16.1,23.8,9.0,75,0.0,8.6,22.6
2011-04-01,19.5,27.0,13.3,61,0.0,15.0,23.17
2011-04-02,15.6,18.9,12.3,79,0.1,8.1,7.88
2011-04-03,13.6,17.8,10.8,73,0.1,15.2,13.35
2011-04-04,14.5,19.9,8.8,71,0.0,10.9,16.96
2011-04-05,19.5,27.0,12.8,60,0.0,17.5,23.94
2011-04-06,22.2,28.6,17.0,47,0.0,17.4,24.0
2011-04-07,21.3,28.7,14.1,53,0.0,12.0,24.14
2011-04-08,21.4,29.1,13.6,53,0.0,10.2,24.67
2011-04-09,17.3,23.3,11.7,71,0.0,13.0,23.2
2011-04-10,18.1,26.0,10.7,67,0.0,12.6,24.94
2011-04-11,19.5,25.9,13.7,52,0.0,12.6,25.3
2011-04-12,20.6,27.1,14.7,46,0.0,13.0,25.21
2011-04-13,21.0,28.3,13.0,49,0.0,7.3,25.59
2011-04-14,21.2,29.3,12.6,51,0.0,8.3,25.89
2011-04-15,21.5,29.2,12.7,49,0.0,7.8,25.55
2011-04-16,21.1,27.2,14.8,37,0.0,11.2,25.26
2011-04-17,20.8,27.2,14.5,49,0.0,10.7,24.67
2011-04-18,18.1,24.1,12.9,66,4.6,10.5,20.07
2011-04-19,16.0,19.3,14.3,87,16.5,10.9,8.78
2011-04-20,15.1,17.7,13.3,87,9.4,7.1,10.11
2011-04-21,14.4,18.0,11.9,87,27.9,10.7,13.94
2011-04-22,12.9,17.6,10.7,89,13.6,7.4,15.08
2011-04-23,14.7,19.0,11.2,76,0.2,8.0,18.44
2011-04-24,16.8,21.9,11.6,68,0.0,11.4,22.44
2011-04-25,17.7,22.7,12.6,63,0.0,10.8,23.53
2011-04-26,18.2,23.3,13.0,64,0.0,10.1,24.35
2011-04-27,19.0,24.3,13.7,61,0.0,10.1,24.09
2011-04-28,18.9,24.7,13.1,68,1.5,5.8,22.86
2011-04-29,16.5,21.1,12.6,85,11.6,5.6,16.18
2011-04-30,15.1,17.8,13.2,87,11.9,7.7,10.98
2011-05-01,15.8,20.2,12.4,78,1.1,7.1,19.22
2011-05-02,16.8,21.9,12.2,76,1.7,10.7,21.83
2011-05-03,16.1,21.0,12.6,75,0.0,13.4,26.56
2011-05-04,15.2,20.1,10.1,72,0.0,10.0,21.69
2011-05-05,16.0,22.0,8.8,72,0.0,6.6,27.6
2011-05-06,16.8,21.7,12.9,74,0.0,9.8,20.98
2011-05-07,15.2,18.4,12.9,76,2.6,16.2,18.73
2011-05-08,16.0,21.7,10.7,71,0.0,9.2,18.39
2011-05-09,18.7,26.6,11.0,69,0.0,9.1,28.46
2011-05-10,22.4,30.3,14.3,63,0.0,8.5,28.4
2011-05-11,23.3,29.9,16.6,62,0.1,7.6,27.18
2011-05-12,23.2,29.4,16.5,59,0.0,8.6,27.97
2011-05-13,23.5,29.1,17.8,56,1.5,8.2,25.06
2011-05-14,23.1,29.0,16.8,64,2.3,7.5,24.98
2011-05-15,21.9,27.6,16.8,40,0.0,20.3,29.34
2011-05-16,21.7,28.6,16.8,51,10.1,12.9,25.63
2011-05-17,19.4,23.1,16.5,83,9.8,7.6,15.56
2011-05-18,18.3,21.7,16.7,86,28.5,10.8,10.76
2011-05-19,19.5,23.6,15.9,76,0.2,10.8,20.37
2011-05-20,20.3,25.7,15.1,64,0.0,9.5,26.19
2011-05-21,20.6,27.0,15.6,73,0.0,9.3,25.98
2011-05-22,20.7,27.6,13.9,73,0.0,8.0,28.54
2011-05-23,23.0,29.9,15.8,69,2.3,7.5,25.8
2011-05-24,25.2,31.6,18.4,57,0.0,9.0,27.9
2011-05-25,25.0,30.8,18.2,53,0.0,6.7,24.53
2011-05-26,20.9,25.0,17.3,80,3.6,7.6,16.13
2011-05-27,20.6,26.1,14.6,80,5.6,5.5,22.88
2011-05-28,21.6,26.8,17.6,79,14.3,8.9,22.7
2011-05-29,20.4,24.7,17.8,78,0.6,9.5,22.12
2011-05-30,18.3,22.1,15.7,82,4.0,8.7,13.78
2011-05-31,20.0,25.8,14.6,74,0.0,10.0,24.51
2011-06-01,21.0,26.3,16.4,51,0.0,16.4,29.89
2011-06-02,19.8,25.3,13.7,44,0.0,17.3,30.57
2011-06-03,21.7,27.2,16.2,51,0.0,11.8,27.08
2011-06-04,22.7,28.0,16.6,49,0.0,9.4,26.48
2011-06-05,21.8,28.9,15.5,63,2.6,8.0,24.93
2011-06-06,18.7,23.3,15.2,77,2.4,12.9,20.81
2011-06-07,16.7,21.1,13.2,67,0.0,21.4,23.22
2011-06-08,16.1,22.0,11.3,62,0.0,15.5,29.99
2011-06-09,15.5,19.6,11.2,67,1.2,10.0,14.93
2011-06-10,18.1,24.2,11.6,64,0.0,10.6,24.56
2011-06-11,19.5,27.2,12.0,59,0.0,9.0,30.01
2011-06-12,20.5,28.9,12.9,56,0.0,9.7,29.97
2011-06-13,20.5,27.5,14.2,64,0.0,13.4,29.65
2011-06-14,20.7,28.7,14.1,64,0.0,13.2,30.36
2011-06-15,21.5,29.5,14.7,61,0.0,15.3,29.98
2011-06-16,20.8,27.4,15.0,61,0.0,15.0,29.93
2011-06-17,20.1,26.5,13.9,64,0.0,16.5,29.4
2011-06-18,19.5,26.3,13.0,55,0.0,15.9,29.86
2011-06-19,23.0,32.0,14.0,50,0.0,9.0,30.01
2011-06-20,24.9,33.4,17.1,55,0.0,11.9,29.82
2011-06-21,24.2,33.5,16.1,55,0.0,12.3,30.58
2011-06-22,22.4,29.6,16.1,54,0.0,16.0,29.95
2011-06-23,21.1,29.7,13.1,51,0.0,14.0,30.88
2011-06-24,26.6,35.2,16.4,40,0.0,8.1,30.53
2011-06-25,30.0,38.2,20.7,33,0.0,7.6,30.51
2011-06-26,31.0,39.8,21.5,39,0.1,8.6,28.33
2011-06-27,27.0,34.3,20.9,57,0.0,9.9,30.3
2011-06-28,23.3,30.8,17.1,58,0.0,14.8,29.35
2011-06-29,24.1,32.5,16.2,52,0.0,11.0,30.57
2011-06-30,26.6,35.3,16.8,44,0.0,7.4,30.6
2011-07-01,28.2,37.0,19.1,40,0.2,8.1,25.7
2011-07-02,24.2,31.9,17.0,50,0.0,11.1,28.45
2011-07-03,19.4,25.9,14.8,65,0.0,18.4,26.05
2011-07-04,21.5,29.2,15.8,61,0.0,15.5,29.66
2011-07-05,22.6,30.8,15.0,58,0.0,14.5,29.91
2011-07-06,20.8,27.3,15.7,58,0.0,16.2,30.27
2011-07-07,18.8,24.6,13.6,55,0.0,19.6,30.43
2011-07-08,20.3,27.9,13.4,62,0.0,14.9,26.16
2011-07-09,21.8,27.9,17.0,68,0.0,13.3,23.49
2011-07-10,21.5,28.6,15.8,64,0.0,13.3,29.0
2011-07-11,21.9,29.9,14.9,61,0.0,11.9,28.59
2011-07-12,21.5,27.7,16.5,60,0.0,17.9,28.16
2011-07-13,22.2,30.4,14.8,50,0.0,14.4,29.87
2011-07-14,23.9,32.0,16.8,50,0.0,13.4,29.74
2011-07-15,25.0,33.7,17.5,54,0.0,12.2,29.6
2011-07-16,23.4,31.2,17.8,62,0.0,17.1,29.14
2011-07-17,21.0,27.3,16.6,57,0.0,20.8,29.74
2011-07-18,20.0,27.7,13.8,61,0.0,18.8,27.67
2011-07-19,21.9,28.3,17.8,57,0.0,18.9,28.97
2011-07-20,24.1,33.1,16.6,47,0.0,14.4,29.26
2011-07-21,23.8,31.8,17.3,55,0.0,15.7,29.0
2011-07-22,24.4,32.5,17.2,48,0.0,12.8,29.32
2011-07-23,24.0,32.7,15.4,53,0.0,8.3,29.16
2011-07-24,26.5,35.0,18.2,44,0.0,11.2,29.08
2011-07-25,27.8,35.6,19.8,48,0.0,12.9,28.52
2011-07-26,27.1,35.0,19.5,54,0.0,13.2,28.66
2011-07-27,29.6,37.3,21.5,37,0.0,10.5,28.48
2011-07-28,30.5,36.8,24.4,29,0.0,11.0,27.79
2011-07-29,26.8,34.8,20.0,48,0.0,10.7,28.69
2011-07-30,23.3,32.4,16.8,59,0.0,14.4,28.28
2011-07-31,23.6,32.4,17.3,58,0.0,12.9,27.08
2011-08-01,20.8,25.6,17.8,69,2.7,12.2,13.37
2011-08-02,21.0,26.8,17.0,70,0.0,12.2,19.58
2011-08-03,21.8,30.0,15.2,66,0.0,9.2,27.21
2011-08-04,23.7,31.9,17.2,64,0.0,14.9,27.15
2011-08-05,23.0,29.4,19.2,62,0.0,15.2,25.73
2011-08-06,22.5,26.5,19.4,73,0.4,13.5,12.66
2011-08-07,22.2,29.6,16.0,59,0.0,14.5,27.42
2011-08-08,24.5,33.4,16.7,48,0.0,13.2,28.14
2011-08-09,29.0,37.8,19.3,27,0.0,11.0,28.07
2011-08-10,31.0,38.5,23.5,22,0.0,11.5,27.47
2011-08-11,30.2,38.3,22.2,36,0.0,6.5,26.59
2011-08-12,27.8,34.3,22.6,49,0.1,10.0,23.54
2011-08-13,24.7,33.1,18.7,59,0.0,12.5,26.53
2011-08-14,24.6,32.7,18.8,61,0.0,13.9,25.68
2011-08-15,25.1,32.8,19.2,65,0.0,11.4,25.86
2011-08-16,23.8,32.9,18.5,68,0.0,10.3,25.0
2011-08-17,22.9,31.3,17.0,60,0.0,11.9,26.04
2011-08-18,23.7,32.7,15.1,56,0.0,8.6,25.2
2011-08-19,29.2,39.0,18.2,47,0.0,7.0,24.92
2011-08-20,32.1,40.1,24.9,35,0.5,8.4,19.38
2011-08-21,25.3,28.3,21.4,62,1.8,9.4,15.11
2011-08-22,22.8,28.2,19.0,70,1.0,8.9,16.72
2011-08-23,21.1,26.2,17.1,72,0.0,12.8,18.63
2011-08-24,21.5,29.6,15.1,59,0.0,11.3,25.23
2011-08-25,21.1,27.9,15.4,63,0.0,12.8,18.95
2011-08-26,20.5,26.1,16.7,56,0.0,15.3,25.48
2011-08-27,22.0,30.1,14.0,44,0.0,8.5,25.82
2011-08-28,22.0,30.1,14.8,51,0.0,10.3,25.44
2011-08-29,20.9,29.7,14.4,57,0.0,11.1,24.91
2011-08-30,20.9,28.5,14.4,68,0.7,13.1,21.49
2011-08-31,20.5,25.1,17.5,74,2.7,12.7,12.83
2011-09-01,18.8,22.8,16.8,90,28.1,9.1,9.47
2011-09-02,18.6,22.6,16.0,82,1.0,6.4,14.14
2011-09-03,18.5,22.8,15.0,78,0.0,10.3,14.99
2011-09-04,18.3,22.1,15.3,74,0.0,13.6,17.96
2011-09-05,19.8,26.8,13.4,63,0.0,11.2,23.72
2011-09-06,22.8,31.1,15.0,58,0.0,8.9,23.82
2011-09-07,23.6,32.2,15.9,57,0.0,9.2,23.84
2011-09-08,24.8,33.3,16.7,57,0.0,5.3,23.32
2011-09-09,24.8,34.1,16.7,57,0.0,8.0,22.83
2011-09-10,20.8,26.6,15.6,77,0.3,9.8,13.55
2011-09-11,20.8,27.1,14.9,68,0.0,10.6,19.69
2011-09-12,23.9,32.3,16.3,58,0.0,8.8,22.36
2011-09-13,26.3,34.8,18.1,57,0.0,8.1,22.18
2011-09-14,27.3,35.1,20.0,50,0.0,7.6,21.46
2011-09-15,26.2,33.5,19.5,55,0.0,6.7,20.47
2011-09-16,24.1,29.9,19.9,63,0.0,8.0,18.53
2011-09-17,21.8,29.0,17.3,68,0.0,12.6,20.83
2011-09-18,20.1,26.5,14.8,57,0.0,16.7,21.25
2011-09-19,21.8,29.0,15.2,33,0.0,12.8,21.94
2011-09-20,23.8,31.6,16.2,28,0.0,9.6,21.68
2011-09-21,22.7,30.4,17.1,46,0.0,9.0,20.51
2011-09-22,20.8,28.2,15.7,63,0.0,8.8,20.2
2011-09-23,19.1,25.7,14.9,70,0.0,12.1,19.28
2011-09-24,19.3,26.2,13.1,66,0.0,9.9,16.88
2011-09-25,21.7,28.9,14.2,65,0.0,5.6,19.62
2011-09-26,23.9,31.8,15.7,51,0.0,7.1,20.12
2011-09-27,24.4,32.0,16.7,51,0.0,5.6,17.67
2011-09-28,25.2,30.8,21.3,42,0.1,9.7,13.23
2011-09-29,25.5,32.2,19.4,34,0.0,9.8,19.13
2011-09-30,25.4,31.3,20.3,38,0.0,10.9,18.1
2011-10-01,25.6,31.5,19.7,38,0.0,14.2,18.59
2011-10-02,25.1,31.4,19.1,39,0.0,11.9,18.41
2011-10-03,25.1,32.5,18.3,37,0.0,9.3,18.01
2011-10-04,26.1,33.8,19.3,37,0.0,9.5,18.57
2011-10-05,25.9,33.5,18.5,28,0.0,8.7,18.68
2011-10-06,25.0,33.9,18.4,46,0.0,13.3,17.63
2011-10-07,22.6,29.9,15.7,52,0.0,15.4,17.39
2011-10-08,21.6,26.6,16.7,36,0.0,14.1,17.83
2011-10-09,21.6,27.7,15.7,35,0.0,11.7,17.8
2011-10-10,23.3,30.3,17.1,34,0.0,11.3,17.57
2011-10-11,24.4,32.2,17.0,30,0.0,9.6,17.44
2011-10-12,24.6,32.7,16.6,29,0.0,6.5,17.28
2011-10-13,25.5,33.8,17.3,28,0.0,6.4,17.02
2011-10-14,25.0,33.7,16.3,29,0.0,6.6,16.88
2011-10-15,24.0,31.9,16.7,31,0.0,6.7,16.78
2011-10-16,22.3,29.4,14.4,54,0.0,4.3,15.53
2011-10-17,22.9,29.5,17.0,45,0.0,6.5,14.99
2011-10-18,21.7,29.5,15.2,51,0.0,7.8,15.64
2011-10-19,19.3,26.5,13.8,62,0.0,12.3,15.16
2011-10-20,20.0,26.0,15.3,50,0.0,13.9,15.61
2011-10-21,19.8,25.8,14.5,34,0.0,11.5,15.53
2011-10-22,19.6,24.1,14.5,52,0.1,10.1,12.35
2011-10-23,17.4,22.2,15.6,80,13.0,21.6,8.86
2011-10-24,15.4,17.4,11.7,76,19.2,18.5,12.06
2011-10-25,13.0,16.4,9.9,85,2.5,10.3,10.3
2011-10-26,14.5,16.6,12.2,88,28.0,22.5,2.64
2011-10-27,14.8,17.3,12.8,87,3.1,22.7,7.98
2011-10-28,14.7,20.3,10.2,74,0.0,9.0,14.28
2011-10-29,15.0,21.0,10.1,72,0.0,6.7,13.79
2011-10-30,16.4,23.1,10.9,73,0.0,7.7,13.69
2011-10-31,16.6,21.4,12.8,82,0.5,8.5,9.86
2011-11-01,16.2,18.5,14.4,88,1.1,6.9,5.77
2011-11-02,16.3,17.9,15.2,93,12.8,22.0,2.96
2011-11-03,13.9,16.6,11.9,87,8.4,21.0,8.67
2011-11-04,11.7,13.8,9.8,88,7.2,9.3,6.56
2011-11-05,11.6,14.7,9.5,79,0.0,17.6,8.58
2011-11-06,11.4,16.1,7.5,75,0.0,11.2,13.01
2011-11-07,11.3,16.9,6.4,77,0.0,7.0,12.54
2011-11-08,10.9,14.1,5.8,86,1.9,10.1,4.22
2011-11-09,14.8,15.7,13.8,98,36.0,11.5,0.95
2011-11-10,15.5,18.4,13.6,93,2.2,8.5,5.32
2011-11-11,15.8,18.5,14.5,92,4.7,12.6,4.52
2011-11-12,17.4,20.8,14.5,68,0.0,21.0,4.81
2011-11-13,18.3,22.6,16.0,63,2.1,20.5,7.31
2011-11-14,13.5,16.3,11.1,81,26.1,15.4,5.38
2011-11-15,12.1,15.4,9.5,86,2.5,11.9,7.25
2011-11-16,12.1,15.4,8.8,83,0.0,4.2,6.61
2011-11-17,12.1,16.7,8.4,76,0.1,7.9,10.8
2011-11-18,12.2,16.9,8.1,78,2.1,9.1,7.66
2011-11-19,12.5,14.7,11.4,90,10.2,5.1,4.57
2011-11-20,12.6,16.3,10.1,85,0.1,8.6,6.75
2011-11-21,11.5,15.8,7.9,86,0.0,11.1,7.3
2011-11-22,9.8,11.9,8.2,85,4.0,13.6,3.8
2011-11-23,12.9,18.9,8.6,76,0.0,10.7,10.11
2011-11-24,13.6,18.5,10.2,74,0.0,11.2,10.39
2011-11-25,13.6,19.4,10.0,69,0.0,10.4,10.35
2011-11-26,12.0,18.0,8.3,73,0.0,8.0,10.25
2011-11-27,10.7,17.0,6.8,77,0.0,6.7,10.33
2011-11-28,10.2,16.4,6.2,78,0.0,5.9,10.31
2011-11-29,9.6,14.7,4.2,82,0.0,4.5,9.84
2011-11-30,8.7,14.3,4.8,89,0.0,8.0,7.95
2011-12-01,10.2,15.5,6.0,88,0.0,8.0,7.92
2011-12-02,10.9,13.4,8.3,78,2.6,16.7,8.69
2011-12-03,9.2,14.4,5.1,76,0.0,8.7,9.14
2011-12-04,9.4,14.8,5.1,87,0.0,7.3,6.69
2011-12-05,11.9,16.6,8.3,92,0.0,8.1,4.58
2011-12-06,11.6,15.4,8.0,88,0.0,9.1,5.13
2011-12-07,9.0,16.0,3.6,85,0.0,5.1,9.64
2011-12-08,8.4,13.9,5.1,89,0.0,6.4,7.19
2011-12-09,8.3,13.6,4.5,91,0.0,4.7,6.1
2011-12-10,9.1,11.6,5.8,98,8.6,9.2,1.2
2011-12-11,10.4,13.4,8.8,91,0.2,7.4,3.87
2011-12-12,11.5,14.7,9.1,84,0.0,9.3,6.95
2011-12-13,12.0,15.2,9.2,88,0.8,13.3,3.39
2011-12-14,12.2,14.2,8.8,88,2.6,11.7,6.03
2011-12-15,10.0,14.4,6.7,85,0.0,7.5,6.29
2011-12-16,12.1,15.7,8.6,87,1.4,19.9,2.39
2011-12-17,8.5,12.4,5.7,74,0.0,10.0,8.58
2011-12-18,7.2,12.2,2.7,75,0.0,7.6,9.44
2011-12-19,6.8,12.5,3.3,73,0.0,7.0,8.6
2011-12-20,7.4,14.5,1.3,84,0.0,7.2,8.87
2011-12-21,9.5,15.1,5.1,92,0.0,6.1,7.3
2011-12-22,9.5,16.9,4.6,88,0.0,5.8,8.88
2011-12-23,9.0,15.5,4.1,84,0.0,9.1,9.03
2011-12-24,10.1,14.9,7.2,71,0.0,14.2,9.28
2011-12-25,8.5,14.2,4.9,63,0.0,11.5,9.47
2011-12-26,8.5,14.4,4.9,67,0.0,11.2,9.39
2011-12-27,8.2,14.0,4.5,77,0.0,8.7,9.33
2011-12-28,7.9,14.6,3.1,77,0.0,7.6,9.3
2011-12-29,8.5,14.5,4.4,74,0.0,10.9,9.35
2011-12-30,7.2,13.3,2.1,72,0.0,6.4,9.42
2011-12-31,8.8,15.4,4.2,81,0.0,7.3,9.12
2012-01-01,8.6,12.4,5.5,93,0.0,7.1,3.19
2012-01-02,10.7,13.9,6.8,84,2.1,10.7,6.48
2012-01-03,8.6,14.1,3.7,87,0.0,5.2,8.04
2012-01-04,9.2,16.3,3.8,86,0.0,8.4,9.32
2012-01-05,9.0,15.5,4.7,88,0.0,7.8,9.01
2012-01-06,9.7,17.4,4.4,83,0.0,6.9,9.69
2012-01-07,11.1,17.0,7.6,77,0.0,10.9,9.68
2012-01-08,10.2,16.2,6.4,71,0.0,10.6,10.15
2012-01-09,9.0,16.0,4.3,70,0.0,9.8,10.16
2012-01-10,8.8,14.7,4.9,71,0.0,10.6,10.0
2012-01-11,8.8,14.6,5.1,74,0.0,10.3,9.24
2012-01-12,8.4,14.2,4.6,79,0.0,9.6,10.0
2012-01-13,8.7,13.7,5.3,79,0.0,6.8,8.63
2012-01-14,8.6,13.0,3.8,84,0.8,5.6,7.99
2012-01-15,8.8,10.6,5.2,91,6.4,8.8,4.02
2012-01-16,6.5,11.1,3.0,81,0.0,10.6,9.77
2012-01-17,8.3,14.2,4.2,71,0.0,9.5,10.7
2012-01-18,8.1,14.9,3.2,73,0.0,7.3,10.58
2012-01-19,9.0,15.8,4.3,74,0.0,7.1,10.66
2012-01-20,10.1,16.9,4.7,82,0.0,6.7,9.84
2012-01-21,10.9,17.0,7.1,74,0.0,8.8,10.99
2012-01-22,10.4,16.9,5.6,77,0.0,6.6,10.94
2012-01-23,9.6,15.7,4.5,81,0.0,6.9,10.5
2012-01-24,10.2,16.1,6.1,73,0.0,10.0,11.22
2012-01-25,9.7,15.4,4.4,78,0.0,6.1,10.61
2012-01-26,9.4,13.6,6.0,87,0.4,7.5,7.23
2012-01-27,9.2,13.1,6.9,71,0.0,15.2,9.42
2012-01-28,8.8,14.1,5.3,66,0.0,11.8,11.93
2012-01-29,7.8,13.9,3.3,64,0.0,8.3,12.09
2012-01-30,7.7,13.9,2.3,66,0.0,6.1,12.18
2012-01-31,8.2,13.7,3.9,73,0.0,5.9,11.97
2012-02-01,7.8,13.0,2.6,86,0.1,10.3,7.62
2012-02-02,6.7,10.3,3.2,64,0.0,12.9,13.15
2012-02-03,4.1,9.3,-0.1,48,0.0,13.7,13.41
2012-02-04,4.4,10.1,0.6,47,0.0,15.0,13.67
2012-02-05,6.3,13.2,-0.6,73,0.0,15.4,12.36
2012-02-06,10.8,16.3,8.0,81,0.0,15.7,12.55
2012-02-07,9.6,15.3,4.5,77,0.0,13.2,13.25
2012-02-08,7.4,11.7,3.7,49,0.0,15.7,14.17
2012-02-09,5.6,10.7,1.8,59,0.0,10.0,14.08
2012-02-10,6.6,14.9,0.2,60,0.0,9.2,14.5
2012-02-11,6.7,12.5,2.8,47,0.0,12.3,14.39
2012-02-12,5.2,10.3,0.8,36,0.0,16.9,15.11
2012-02-13,6.0,12.1,1.0,42,0.0,15.7,14.95
2012-02-14,7.7,14.9,1.4,62,0.0,11.1,13.4
2012-02-15,9.0,14.0,5.0,52,0.0,15.3,14.8
2012-02-16,9.3,15.4,3.8,56,0.0,11.8,15.29
2012-02-17,9.3,14.8,4.8,54,0.0,12.2,14.98
2012-02-18,9.5,16.2,3.3,57,0.0,7.2,15.62
2012-02-19,9.9,17.2,2.6,62,0.0,6.2,15.74
2012-02-20,10.5,16.6,5.9,51,0.0,10.6,15.93
2012-02-21,9.6,17.2,2.1,45,0.0,6.3,15.98
2012-02-22,10.4,18.7,3.1,48,0.0,7.5,16.57
2012-02-23,11.5,19.7,4.0,34,0.0,8.8,17.04
2012-02-24,11.6,20.1,4.1,38,0.0,8.6,17.14
2012-02-25,11.2,20.1,3.0,42,0.0,6.9,17.19
2012-02-26,11.5,19.7,4.5,59,0.0,10.8,16.82
2012-02-27,13.0,19.8,7.9,71,0.0,5.2,16.28
2012-02-28,12.2,19.5,5.1,69,0.0,4.8,16.44
2012-02-29,12.1,19.9,4.6,64,0.0,5.3,17.12
2012-03-01,11.3,17.3,4.4,65,0.0,6.5,15.22
2012-03-02,11.4,17.9,4.7,69,0.0,7.3,14.12
2012-03-03,11.0,16.4,5.4,84,1.8,9.0,8.0
2012-03-04,13.4,18.0,9.7,83,0.2,13.8,11.04
2012-03-05,12.4,19.6,7.1,65,0.0,9.9,18.28
2012-03-06,12.1,19.1,6.1,67,0.0,11.9,17.41
2012-03-07,13.2,19.5,7.3,59,0.0,10.1,17.66
2012-03-08,15.2,24.4,6.6,59,0.0,9.1,18.37
2012-03-09,16.2,23.2,9.8,34,0.0,12.5,19.57
2012-03-10,16.1,22.5,11.3,33,0.0,12.5,18.86
2012-03-11,15.9,23.8,8.2,41,0.0,8.4,19.59
2012-03-12,16.5,24.2,8.4,42,0.0,6.9,20.04
2012-03-13,17.6,25.5,9.1,43,0.0,7.0,20.21
2012-03-14,18.8,27.0,10.7,34,0.0,10.1,18.31
2012-03-15,15.3,20.3,9.8,52,0.0,9.7,13.67
2012-03-16,14.0,20.4,8.6,67,0.2,7.8,15.6
2012-03-17,11.4,16.7,7.2,76,0.4,10.1,9.84
2012-03-18,10.8,15.6,6.8,62,0.0,12.4,16.25
2012-03-19,11.4,17.9,5.3,43,0.0,14.5,21.87
2012-03-20,11.9,17.6,6.2,32,0.0,14.1,22.08
2012-03-21,11.7,18.5,5.2,40,0.0,10.7,22.09
2012-03-22,13.5,21.1,5.7,43,0.0,12.0,21.86
2012-03-23,17.2,25.1,11.3,35,0.0,17.7,17.93
2012-03-24,17.9,24.7,11.7,45,0.0,10.9,16.15
2012-03-25,19.0,26.0,12.7,43,0.0,11.6,20.81
2012-03-26,19.1,26.0,13.4,26,0.0,14.5,22.38
2012-03-27,18.4,25.0,11.9,28,0.0,18.9,22.97
2012-03-28,18.7,25.0,12.9,26,0.0,20.9,23.49
2012-03-29,18.5,24.3,12.9,27,0.0,17.4,22.08
2012-03-30,16.1,21.0,10.7,54,0.3,8.6,14.91
2012-03-31,15.4,20.6,10.3,61,0.5,6.2,13.77
2012-04-01,15.3,21.4,10.2,66,1.1,7.0,16.21
2012-04-02,14.3,20.2,9.8,75,4.3,6.5,16.57
2012-04-03,13.0,17.6,9.6,74,0.0,12.1,13.2
2012-04-04,12.4,17.4,7.1,70,0.0,10.8,15.45
2012-04-05,10.7,15.2,7.6,63,0.0,15.6,22.01
2012-04-06,9.2,14.5,5.6,75,3.0,10.5,17.82
2012-04-07,10.6,15.8,5.0,68,0.0,7.4,16.23
2012-04-08,14.2,21.2,6.4,62,0.0,6.4,24.54
2012-04-09,16.3,24.2,8.5,58,0.0,9.7,24.1
2012-04-10,12.2,16.0,9.2,79,3.1,16.6,8.27
2012-04-11,12.3,16.2,8.0,71,0.0,11.2,11.26
2012-04-12,13.1,17.5,10.0,67,0.0,20.1,18.8
2012-04-13,11.9,16.8,8.0,68,1.0,21.0,19.08
2012-04-14,11.8,15.2,8.9,80,5.8,26.1,15.8
2012-04-15,11.2,15.7,7.2,61,0.0,22.0,25.08
2012-04-16,12.2,18.6,5.9,54,0.0,14.6,26.53
2012-04-17,13.2,18.5,7.4,70,0.0,16.9,20.66
2012-04-18,11.4,13.9,7.9,73,0.9,19.7,9.28
2012-04-19,12.7,16.0,10.5,76,1.0,21.2,12.89
2012-04-20,13.5,16.4,10.8,83,0.3,16.5,6.71
2012-04-21,14.8,18.7,12.2,80,0.1,14.5,12.88
